name,profile_path,first_name,last_name,initials,birthday,birth_year,birth_place,is_ivy,height,movie_credits,tv_credits,popularity
Adrianne Palicki,/aMOaKVuwhLINYtEcZ4affL13LIA.jpg,Adrianne,Palicki,AP,1983-05-06,1983.0,"Toledo, Ohio, USA",False,,John Wick,CSI: Miami|Supernatural|Friday Night Lights|South Beach|Smallville|Titan Maximum|Lone Star|Quintuplets|Wonder Woman|CSI: Crime Scene Investigation|Marvel's Agents of S.H.I.E.L.D.|About a Boy|Robot Chicken|Drunk History|From Dusk Till Dawn: The Series|Criminal Minds|The Orville|Family Guy|Aquaman|Doctor Odyssey,2.8011
Laura Linney,/yIopIq7l7eIvjoQqnZJkpdQEvds.jpg,Laura,Linney,LL,1964-02-05,1964.0,"Manhattan, New York City, New York, USA",True,,The Truman Show,"Law & Order|The Ellen DeGeneres Show|American Dad!|Jimmy Kimmel Live!|The Daily Show|LIVE with Kelly and Mark|The View|RI:SE|Frasier|Finding Your Roots|The Late Late Show with James Corden|Tales of the City|John Adams|The Oscars|Pretty Baby: Brooke Shields|The Big C|More Tales of the City|The Late Late Show with Craig Ferguson|Tony Awards|Further Tales of the City|Ozark|Frasier|LIVE with Kelly and Mark|Late Night with Seth Meyers|American Experience|The Kelly Clarkson Show|Masterpiece|Watch What Happens Live with Andy Cohen|The Vote|Tales of the City|King of the Hill|The Men in Blazers Show|Be My Guest with Ina Garten|BoJack Horseman|The Graham Norton Show|The Tonight Show Starring Jimmy Fallon|Coronavirus, Explained|The Megan Mullally Show|Variety Studio: Actors on Actors|American Classic|Sink Sank Sunk|The American Revolution|The American Revolution",2.7977
Hiroyuki Sanada,/SOwDxhGnRccP2lAtssQ7TxCzOe.jpg,Hiroyuki,Sanada,HS,1960-10-12,1960.0,"Shinagawa, Tokyo, Japan",False,,The Wolverine|Minions,Lost|Shadow Warriors|A Story of Love|New York Love Story|Tokugawa Ieyasu|Shōgun|こんな恋のはなし|Oda Nobunaga|Unmarried Family|Helix|Revenge|Why I borrowed money from her|J.A.K.Q. Dengekitai|Extant|Choudenshi Bioman|Hawkeye|Yagyu's Secret Quest|Message from Space: Galactic Wars|Masamune Shogun|ふぞろいの林檎たち|Westworld|High School Teacher|Hideyoshi|坂本龍馬|Furuhata Ninzaburo|The Kelly Clarkson Show|Tabloid|The Late Show with Stephen Colbert|Yagyu Jubei Secret Quest|Shin Hanshichi torimono chô|Taiheiki|Golden Globe Awards|The Emmy Awards|The Last Ship|The Emmy Awards,2.7954
John Lithgow,/8Y1sjBdnVR483S8PrnAQzlESwhx.jpg,John,Lithgow,JL,1945-10-19,1945.0,"Rochester, New York, USA",False,,Shrek|Interstellar|Rise of the Planet of the Apes,3rd Rock from the Sun|How I Met Your Mother|The Tony Danza Show|Twenty Good Years|Today|Tales from the Crypt|The View|Frasier|The Apprentice: Martha Stewart|The Early Show|Finding Your Roots|The Great Celebrity Bake Off for Stand Up To Cancer|Faerie Tale Theatre|30 Rock|The Colbert Report|Hallmark Hall of Fame|Late Night with Conan O'Brien|Cosby|VH1 Goes Inside|The West|American Cinema|Once Upon a Time in Wonderland|Dexter|Live from E!|NOVA|The Daily Show|The Late Show with Stephen Colbert|Tony Awards|The View|Amazing Stories|Liv Ullmann: A Road Less Travelled|Late Night with Seth Meyers|Tony Awards|Saturday Night Live|Tony Awards|Dexter: New Blood|The Crown|World War II: When Lions Roared|Trial & Error|The Tonight Show Starring Jimmy Fallon|The Roosevelts: An Intimate History|The Simpsons|The Graham Norton Show|Sherri|Hallmark Hall of Fame|Hallmark Hall of Fame|The Rosie O'Donnell Show|Watch What Happens Live with Andy Cohen|Perry Mason|The Late Show with Stephen Colbert|The West|James Cameron's Story of Science Fiction|The Kelly Clarkson Show|Stars in the House|Close Up with The Hollywood Reporter|Firing Line with Margaret Hoover|Prohibition|The Late Show with Stephen Colbert|The Simpsons|Great Performances|The Old Man|Conan|Tony Awards|Tony Awards|Golden Globe Awards|Golden Globe Awards|Variety Studio: Actors on Actors|Harry Potter|The Oscars|The One Show|Dexter: Resurrection|DreamWorks 6 Spooky Stories Collection|Tales from the Crypt - Uncut|Golden Globe Awards|SNL50: Beyond Saturday Night|The Tonight Show Starring Johnny Carson|The Late Late Show with James Corden,2.7933
Frances McDormand,/r0A7hZsM1zuavTr0jN7bwmBcliR.jpg,Frances,McDormand,FM,1957-06-23,1957.0,"Gibson City, Illinois, USA",False,,"Three Billboards Outside Ebbing, Missouri",The Simpsons|The Twilight Zone|Hill Street Blues|Hunter|Leg Work|The Oscars|Olive Kitteridge|Tony Awards|Good Omens|Great Performances|State of Grace,2.7923
Heather Graham,/avYdNkeg1oTvmrNJbFDcTlBCkKs.jpg,Heather,Graham,HG,1970-01-29,1970.0,"Milwaukee, Wisconsin, USA",False,,The Hangover,Growing Pains|Jimmy Kimmel Live!|Emily's Reasons Why Not|LIVE with Kelly and Mark|Twin Peaks|The Tonight Show with Jay Leno|Hallmark Hall of Fame|Late Night with Conan O'Brien|Arrested Development|Alan Carr: Chatty Man|The Outer Limits|The Oscars|Extrapolations|Saturday Night Live|Law & Order True Crime|LIVE with Kelly and Mark|Portlandia|Californication|Angie Tribeca|Bliss|Get Shorty|Watch What Happens Live with Andy Cohen|Fallen Angels|Scrubs|The Graham Norton Show|Flaked|Sex and the City|The Stand|Conan,2.7893
Paul Bettany,/vcAVrAOZrpqmi37qjFdztRAv1u9.jpg,Paul,Bettany,PB,1971-05-27,1971.0,"London, England, UK",False,,A Beautiful Mind|Iron Man 2|Iron Man|The Avengers|Iron Man 3|Avengers: Age of Ultron|Captain America: Civil War,Wycliffe|The Ellen DeGeneres Show|The One Show|Friday Night with Jonathan Ross|The Tonight Show with Jay Leno|Marvel Studios Assembled|Late Night with Conan O'Brien|Funny Or Die's High Science|What If...?|Marvel Studios Legends|What If...?|Marvel Studios Legends|Talking Dead|A Very British Scandal|Manhunt|Late Night with Seth Meyers|The Late Show with Stephen Colbert|Coming Home|WandaVision|VisionQuest|Amadeus|GQ Presents: Iconic Characters|IMDb on the Scene|The Tonight Show Starring Jimmy Fallon|Conan|Killer Net,2.7871
Donna Murphy,/tmre2oZkIHGqnLhWeldpX2Ujgl0.jpg,Donna,Murphy,DM,1959-03-07,1959.0,"Corona, New York, USA",False,,Spider-Man 2|Tangled,CSI: Crime Scene Investigation|Ugly Betty|Another World|Lifestories: Families in Crisis|What About Joan?|Studio 60 on the Sunset Strip|Resurrection|Tony Awards|Quantico|Gossip Girl|The Mentalist|Mercy Street|Liberty!|The Gilded Age|The Good Wife|Law & Order|Law & Order|Murder One|The Blacklist|Nothing Sacred|Stars in the House|Hack|Law & Order: Criminal Intent|Law & Order: Special Victims Unit|Made in Jersey|Brilliant Minds|Ally McBeal|Remember WENN|The Practice|Rapunzel's Tangled Adventure|Brilliant Minds|Damages,2.7851
Bruce Dern,/5RKGcElQiFZh4Mu9gInyUhr9Uu7.jpg,Bruce,Dern,BD,1936-06-04,1936.0,"Chicago, Illinois, USA",False,,The Hateful Eight|Once Upon a Time... in Hollywood,Cain's Hundred|Kraft Suspense Theatre|The F.B.I.|King of the Hill|CSI: NY|E! True Hollywood Story|Land of the Giants|Naked City|Surfside 6|Gunsmoke|The Fugitive|Big Love|Sea Hunt|Laredo|The Greatest Show on Earth|The Immortal|Rawhide|Run for Your Life|The Fugitive|The High Chaparral|The Virginian|Lancer|Thriller|The Fugitive|The Big Valley|Then Came Bronson|The Loner|Branded|Ben Casey|The Detectives|Stoney Burke|The Outer Limits|The Fugitive|The Fugitive|Bonanza|Goliath|Space|Saturday Night Live|Route 66|Cain's Hundred|The F.B.I.|The Big Valley|The Big Valley|The Big Valley|The Big Valley|The Virginian|The Virginian|Gunsmoke|Gunsmoke|Gunsmoke|Bonanza|Lancer|Wagon Train|The Tonight Show Starring Johnny Carson|12 O'Clock High|The Tonight Show Starring Johnny Carson|The Last Drive-In Live: A Tribute to Roger Corman|Palm Royale|Mr. Mercedes|Midi Première|Real Time with Bill Maher|Black Monday|Wagon Train|The Alfred Hitchcock Hour|The Alfred Hitchcock Hour|12 O'Clock High|12 O'Clock High|The Cowboy|Roses Are for the Rich,2.7794
Richard Harris,/lCvcVMuxrg1f5A8OMqY9AqkkcZR.jpg,Richard,Harris,RH,1930-10-01,1930.0,"Limerick City, Munster, Ireland",False,,Gladiator|Harry Potter and the Philosopher's Stone|Harry Potter and the Chamber of Secrets,Friday Night with Jonathan Ross|Bette|Hallmark Hall of Fame|The Hollywood Palace|The Oscars|Russell Harty|The Tonight Show Starring Johnny Carson|The Ed Sullivan Show|Hollywood U.K.: British Cinema in the Sixties|Flick Flack|Julius Caesar|The Mike Douglas Show|Cinépanorama|The Dick Cavett Show|The Mike Douglas Show|Dinah!|Abraham,2.7787
Sean Connery,/hbB676mW62gjsh0f51ICYE11niG.jpg,Sean,Connery,SC,1930-08-25,1930.0,"Fountainbridge, Edinburgh, Scotland, UK",False,,Indiana Jones and the Last Crusade,Armchair Theatre|The Merv Griffin Show|The Tonight Show with Jay Leno|Dixon of Dock Green|An Age of Kings|The Oscars|The Kennedy Center Honors|The Dame Edna Experience|Male of the Species|The Ed Sullivan Show|The Real Hunt for Red October|What's My Line?|The Tonight Show Starring Johnny Carson|Scene by Scene|Na sowas!|ITV Saturday Night Theatre|German Film Award|Bambi|Treffpunkte|Reflets de Cannes|Golden Globe Awards|Parkinson|Tony Awards|Golden Globe Awards|Dinah!|Omnibus|The Mike Douglas Show|The Mike Douglas Show|The Wonderful World of Disney|Sunday Night Theatre|The Jack Benny Program|Sailor of Fortune|Film '72,2.7769
Danai Gurira,/z7H7QeQvr24vskGlANQhG43vozQ.jpg,Danai,Gurira,DG,1978-02-14,1978.0,"Grinnell, Iowa, USA",False,,Black Panther,The Walking Dead|What If...?|The Daily Show|Marvel Studios Legends|Talking Dead|Law & Order|Law & Order: Criminal Intent|Jimmy Kimmel Live!|The Walking Dead: The Ones Who Live|The Kelly Clarkson Show|Life on Mars|LIVE with Kelly and Mark|The View|Close Up with The Hollywood Reporter|Off Camera with Sam Jones|The Oscars|Lie to Me|Tony Awards,2.7756
Ken Watanabe,/w2t30L5Cmr34myAaUobLoSgsLfS.jpg,Ken,Watanabe,KW,1959-10-21,1959.0,"Uonuma, Niigata, Japan",False,,,Ikebukuro West Gate Park|Kagi-shi|Oda Nobunaga|Vessel of Sand|Yonimo Kimyou na Monogatari Tokubetsuhen|川、いつか海へ 6つの愛の物語|NHK WORLD PRIME|横山秀夫サスペンス シリーズ (TBS)|Masamune Shogun|Segodon|強行犯捜査第七係|Izakaya Chōji|Gokenin Zankuro|Waga Machi|Tokyo Vice|Mibu Gishiden: Shinsengumi de Ichiban Tsuyokatta Otoko|Baian the Assassin|五年目のひとり|Shimei Tehai|Back of Father|藤田宜永サスペンス「異端の夏」|Hanekonma|Hojo Tokimune|The Fire Still Burns|Toubousha|Gyoretsuno dekiru sodanjo|Musuko no Gokikan|Unbound|TRUE COLORS|A Tale of Two Truncheons|Alice in Borderland|刑事一代 平塚八兵衛の昭和事件史|Kyotojin no Hisokana Tanoshimi Rouge: Keisho|The Secret Lives of Kyoto Folk,2.7751
Lupita Nyong'o,/y40Wu1T742kynOqtwXASc5Qgm49.jpg,Lupita,Nyong'o,LN,1983-03-01,1983.0,"Mexico City, Mexico",False,,12 Years a Slave|Star Wars: The Force Awakens|Black Panther|Star Wars: The Last Jedi|Star Wars: The Rise of Skywalker,Finding Your Roots|Star Wars: Forces of Destiny|Serengeti|The Daily Show|Marvel Studios Legends|Tony Awards|Super Sema|The Oscars|Human Resources|Big Mouth|Lip Sync Battle|Jimmy Kimmel Live!|The Tonight Show Starring Jimmy Fallon|Sesame Street|Tagesschau|2 Dope Queens|The View|Watch What Happens Live with Andy Cohen|Desus & Mero|Shuga|LIVE with Kelly and Mark|Entertainment Tonight|Nature Is Speaking|Billy on the Street|The Late Show with Stephen Colbert|Close Up with The Hollywood Reporter|Late Night with Seth Meyers|Voices Rising: The Music of Wakanda Forever|Hot Ones|The Kelly Clarkson Show|Bookmarks: Celebrating Black Voices|Variety Studio: Actors on Actors|Sherri|Great Performances,2.7715
Stephanie Beatriz,/kk1w7egCVi8gXxl6AWhSyudgaKB.jpg,Stephanie,Beatriz,SB,1981-02-10,1981.0,"Neuquén, Argentina",False,,Encanto,Devil May Care|Hello Ladies|DuckTales|Bob's Burgers|A Little Late with Lilly Singh|Brooklyn Nine-Nine|The Closer|Modern Family|Southland|Jessie|Late Night with Seth Meyers|Maya and the Three|Hell's Kitchen|The Legend of Vox Machina|One Day at a Time|Bob's Burgers|Hazbin Hotel|Bob's Burgers|The Oscars|Bob's Burgers|Bob's Burgers|Bob's Burgers|Bob's Burgers|Krapopolis|Family Guy|Big Mouth|Twisted Metal|Hollywood Medium with Tyler Henry|Danger & Eggs|Danger & Eggs|Danger & Eggs|Danger & Eggs|A Man on the Inside|Dogs in Space|Bob's Burgers|Human Discoveries|BoJack Horseman|BoJack Horseman|Family Guy|Wizards: Tales of Arcadia|BoJack Horseman|Marvel's Hit-Monkey|Creature Commandos|Robot Chicken|Big Mouth|Reno 911!|President Curtis|Digman!,2.7689
James Remar,/56LwfMaMge2LmWYI46O6R2Wm0YX.jpg,James,Remar,JR,1953-12-31,1953.0,"Boston, Massachusetts, USA",False,,Ratatouille|Django Unchained,"Third Watch|Eli Stone|Jericho|CSI: Miami|The Batman|North Shore|Miami Vice|The Unit|Tales from the Crypt|Battlestar Galactica|Walker, Texas Ranger|Hill Street Blues|Without a Trace|Criminal Minds|The X-Files|The Equalizer|7th Heaven|The Huntress|The Shannara Chronicles|The Shannara Chronicles|Animal Kingdom|The Hitchhiker|The Grid|FlashForward|Total Security|Wilfred|Paul T. Goldman|Dexter|Justice League|Justice League Unlimited|Justice League Unlimited|Creepshow|The Rookie|Ben 10: Ultimate Alien|Pound Puppies|Young Justice|The Twilight Zone|The Movies That Made Us|NCIS: Los Angeles|Black Lightning|Code Black|Franklin & Bash|Fire Over the Atlantic: The Mystery of TWA Flight 800|Grey's Anatomy|The Mystic Warrior|Yellowstone|Sex and the City|American Dad!|Peacemakers|Strong Medicine|Hawaii Five-0|City on a Hill|Magnum P.I.|State of Affairs|Batman: The Brave and the Bold|Beware the Batman|Beware the Batman|Private Practice|Dexter: Resurrection|Gotham|Human Target|Numb3rs|The Legend of Korra|All's Fair|Nash Bridges|Ben 10: Alien Force|IT: Welcome to Derry",2.7663
Rosario Dawson,/1mm7JGHIUX3GRRGXEV9QCzsI0ao.jpg,Rosario,Dawson,RD,1979-05-09,1979.0,"New York City, New York, USA",False,,Men in Black II,"The Tony Danza Show|EP Daily|The Daily Show|LIVE with Kelly and Mark|Punk'd|Comic Book Men|LIVE with Kelly and Mark|Icons|The Tonight Show with Jay Leno|Calls|Late Night with Conan O'Brien|The View|A Little Late with Lilly Singh|Gemini Division|The Late Late Show with Craig Kilborn|TRL|Explained|Saturday Night Live|Marvel's Daredevil|Late Night with Seth Meyers|Marvel's Jessica Jones|Young Rock|The Late Late Show with James Corden|Marvel's Luke Cage|SpongeBob SquarePants|America Divided|MTV Movie & TV Awards|The Book of Boba Fett|Chelsea|The Tonight Show Starring Jimmy Fallon|Love, Death & Robots|Jane the Virgin|Superpowered: The DC Story|All Elite Wrestling: Dynamite|Briarpatch|The Frame|Jane the Virgin|Scream Awards|The Last Kids on Earth|Marvel's Iron Fist|Marvel's The Defenders|Weird City|Go-Big Show|Dopesick|DMZ|Ahsoka|Conan|The Mandalorian|Disney Gallery / Star Wars: The Mandalorian|Jimmy Kimmel Live!|E.B. White's Charlotte's Web|Robot Chicken|Jimmy Kimmel Live!",2.7662
Julia Butters,/iRkiucffuaTNIkHHZsn6Qu75kU7.jpg,Julia,Butters,JB,2009-04-15,2009.0,"Los Angeles, California, USA",False,,Once Upon a Time... in Hollywood,Walt Disney Animation Studios: Short Circuit Experimental Films|American Housewife|I Think You Should Leave with Tim Robinson|Monsters at Work|Best Friends Whenever|The Paper|Adventure Time: Distant Lands|Criminal Minds|The Kicks|Transparent,2.765
Seth MacFarlane,/8oQJqM51Z0Qtdb7sE6ZfX1peNCB.jpg,Seth,MacFarlane,SM,1973-10-26,1973.0,"Kent, Connecticut, USA",False,,Ted,Talkshow with Spike Feresten|Aqua Teen Hunger Force|Star Trek: Enterprise|3-South|American Dad!|Family Guy|Robot Chicken|The Daily Show|Complete Savages|Too Late with Adam Carolla|MADtv|The Late Show with Stephen Colbert|Gilmore Girls|Seth MacFarlane's Cavalcade of Cartoon Comedy|FlashForward|The Cleveland Show|Teen Choice Awards|Saturday Night Live|FlashForward|StarTalk with Neil deGrasse Tyson|Cosmos|Late Night with Seth Meyers|Phineas and Ferb|Cosmos|The Orville|The Late Late Show with James Corden|Cosmos|What a Cartoon!|Cosmos|Carpool Karaoke: The Series|The View|The Kelly Clarkson Show|Jimmy Kimmel Live!|The Pitts|The Pitts|The Tonight Show Starring Jimmy Fallon|Delirium|Star Trek: Enterprise|Watch What Happens Live with Andy Cohen|Hart to Heart|ted|Yin Yang Yo!|Robot Chicken|Sock or Hat?|Real Time with Bill Maher|The View|Entertainment Tonight|Bones|The Graham Norton Show|The Simpsons|Futurama|The Oscars|Peacock Presents: The At-Home Variety Show Featuring Seth MacFarlane|The Loudest Voice|Conan|The Cowboy|Robot Chicken|Robot Chicken|Ted: The Animated Series|Robot Chicken|LIVE with Kelly and Mark|The War at Home|Cosmos: Mundos Posibles,2.764
Hannah John-Kamen,/V8P9EVelewGVXbuyEylqrzF6iG.jpg,Hannah,John-Kamen,HJ,1989-09-07,1989.0,"Anlaby, East Yorkshire, England, UK",False,,Ready Player One|Ant-Man and the Wasp,Banana|Killjoys|The Tunnel|The Hour|Whitechapel|Cucumber|Game of Thrones|Misfits|Black Mirror|Happy Valley|Death in Paradise|Black Mirror|Brave New World|The Stranger|The Dark Crystal: Age of Resistance|The Kelly Clarkson Show|Jimmy Kimmel Live!,2.7598
James Coburn,/9GApjInyrVvjnTAr652C1aViPqZ.jpg,James,Coburn,JC,1928-08-31,1928.0,"Laurel, Nebraska, USA",False,,"Monsters, Inc.","Murder, She Wrote|Arli$$|Cain's Hundred|Route 66|E! True Hollywood Story|Naked City|Perry Mason|Studio One|Combat!|Faerie Tale Theatre|General Electric Theater|Darkroom|The Muppet Show|The Twilight Zone|Hallmark Hall of Fame|The Fall Guy|Alfred Hitchcock Presents|Klondike|Acapulco|Outlaws|Rawhide|Have Gun, Will Travel|The Millionaire|Peter Gunn|The Aquanauts|Richard Diamond, Private Detective|Bronco|Black Saddle|Wanted: Dead or Alive|Lawman|Bat Masterson|The Texan|Wichita Town|The Detectives|Dick Powell's Zane Grey Theatre|The Fifth Corner|Tate|Johnny Ringo|The Heaven and Earth Show|The Defenders|The Oscars|The DuPont Show with June Allyson|The Wonderful World of Disney|Saturday Night Live|The Deputy|The Californians|The Californians|Stagecoach West|The Rifleman|Cheyenne|Have Gun, Will Travel|Dick Powell's Zane Grey Theatre|The Bob Hope Show|Men Into Space|The Dain Curse|Wogan|Wanted: Dead or Alive|Checkmate|Wanted: Dead or Alive|Perry Mason|Captain Planet and the Planeteers|Noah's Ark|Bat Masterson|Alfred Hitchcock Presents|Bonanza|Bonanza|The Greatest Show on Earth|Scene by Scene|The Mike Douglas Show|Bonanza|Stoney Burke|The Untouchables|The Dick Cavett Show|Tales of Wells Fargo|The Rifleman|The Wonderful World of Disney|The Life and Legend of Wyatt Earp|Death Valley Days|Suspicion|HBO First Look|Great Performances|The Tonight Show Starring Johnny Carson|Golden Globe Awards|Golden Globe Awards|The Tall Man|Lawman|State Trooper|Trackdown|Wagon Train|Bourbon Street Beat|Profiler|Clive James' Postcard from|Picket Fences|People's Choice Awards",2.7584
Andrew Scott,/4F8XpjyQCvtuu21WFm5d8RF5Rl.jpg,Andrew,Scott,AS,1976-10-21,1976.0,"Dublin, Ireland",False,,Spectre|1917,Secret Safari: Into the Wild|The Pursuit of Love|My Life in Film|Sherlock|Blackout|Horizon|The Town|Dates|Garrow's Law|Simon Schama's Shakespeare|The Late Show with Stephen Colbert|Off Script with The Hollywood Reporter|Late Night with Seth Meyers|John Adams|The Late Late Show|Variety Studio: Actors on Actors|Fleabag|Black Mirror|The Hollow Crown|Jimmy Kimmel Live!|RIPLEY|His Dark Materials|Band of Brothers|The Graham Norton Show|Modern Love|His Dark Materials|School of Roars|His Dark Materials|Earth's Seasonal Secrets|Foyle's War|Golden Globe Awards|Too Much|Longitude,2.7498
Crispin Glover,/imBnLpSXvg61qDDdEfvL6R4ITKt.jpg,Crispin,Glover,CG,1964-04-20,1964.0,"New York City, New York, USA",False,,Back to the Future|Alice in Wonderland,EP Daily|The Facts of Life|Happy Days|American Gods|Late Night with Conan O'Brien|The Late Late Show with Craig Ferguson|Texas Rising|Hotel Room|Family Ties|Guillermo del Toro's Cabinet of Curiosities|Jimmy Kimmel Live!,2.747
